question_id;question_text;years;num_years;response_alternatives;num_responses
10002;viktigt vid val var man bor - miljön/naturen/landskapet;2008;1;Helt avgörande | Mycket viktigt | Ganska viktigt | Inte särskilt viktigt | Inte alls viktigt | Ej aktuellt;6
10003;viktigt vid val var man bor - närhet till släkt och vänner;2008;1;Helt avgörande | Mycket viktigt | Ganska viktigt | Inte särskilt viktigt | Inte alls viktigt | Ej aktuellt;6
10004;viktigt vid val var man bor - rikt kulturutbud;2008;1;Helt avgörande | Mycket viktigt | Ganska viktigt | Inte särskilt viktigt | Inte alls viktigt | Ej aktuellt;6
10005;viktigt vid val var man bor - tillgång/närhet till arbete;2008;1;Helt avgörande | Mycket viktigt | Ganska viktigt | Inte särskilt viktigt | Inte alls viktigt | Ej aktuellt;6
10006;viktigt vid val var man bor - trygg boendemiljö;2008;1;Helt avgörande | Mycket viktigt | Ganska viktigt | Inte särskilt viktigt | Inte alls viktigt | Ej aktuellt;6
9413;uppfattning om vindkraftverk - el producerad med hjälp av vindkraft blir dyr;2007;1;Helt felaktig påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10) | Ingen uppfattning;12
9414;uppfattning om vindkraftverk - vindkraft innebär mycket smårisker för människors liv och hälsa;2007;1;Helt felaktig påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10) | Ingen uppfattning;12
9415;uppfattning om vindkraftverk - vindkraft är miljövänlig;2007;1;Helt felaktig påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10) | Ingen uppfattning;12
9416;uppfattning om vindkraftverk - vindkraftverk förfular landskapet;2007;1;Helt felaktig påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10) | Ingen uppfattning;12
9417;uppfattning om vindkraftverk - vindkraftverk är bullriga;2007;1;Helt felaktig påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10) | Ingen uppfattning;12
11183;stämmer på dig personligen - det ständiga nyhetsflöde går mig stressad;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11184;stämmer på dig personligen - om jag har möjlighet tittar jag på nyheter i tv varje kväll;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11185;stämmer på dig personligen - sociala medier går mig ofta uppmärksam på viktiga nyhetshändelser;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11214;uppfattning nyheter och medier - innehållet i dagspress är mer kommersiellt i dag än för tio år sedan;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11215;uppfattning nyheter och medier - internet kan aldrig ersätta dagspress, radio och tv vad gäller nyhetsrapportering;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11216;uppfattning nyheter och medier - journalister vinklar ofta nyheter efter egna åsikter;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11217;uppfattning nyheter och medier - nyhetssajter på internet låter läsarnas kommentarer ta alldeles för stor plats;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
11218;uppfattning nyheter och medier - varje människa är skyldig att hålla sig informerad om vad som händer i samhället;2010;1;Helt felaktigt (0) | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | Helt riktigt (10) | Ingen uppfattning;12
4006;aktieägarnas krav på vinster bestämmer alltmer utvecklingen inom industrin;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4224;anställning i ett svenskt företag är tryggare /säkrare än i ett utländskt företag;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4674;antalet högutbildade i sverige är otillräckligt för att täcka industrins behov;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4230;barn som har tillgång till internet lyckas bättre i skolan;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5803;bedömning av följder rasism och främlingsfientlighet kommer att öka;2002;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5804;bedömning av följder sverige blir ett bättre land att leva i;2002;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4010;bedömning diskrimineringen på arbetsmarknaden är ett hinder;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3764;bedömning en invandrare kommer alltid att betraktas som en invandrare;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4047;bedömning invandrares dåliga kunskaper i svenska är det avgörande hindret för integrationen;1999, 2000, 2001, 2002;4;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4990;bedömning invandrares integration förhindras av att svenskar och invandrare bor åtskilda;2001, 2002;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3765;bedömning invandrarna har en positiv inverkan på sveriges ekonomi;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4011;bedömning invandrarnas bidragsberoende hindrar integrationen;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3766;bedömning invandrarnas integration förhindras av att svenskar och invandrare bor åtskilda;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3767;bedömning invandrarnas kultur och traditioner berikar det svenska samhället;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3768;bedömning motsättningarna mellan invandrare och infödda svenskar kommer att minska;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4012;bedömning ointresset hos invandrarna själva hindrar integrationen;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3769;bedömning rasism och främlingsfientlighet kommer att öka;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3770;bedömning svenska arbetsgivare är ovilliga att anställa invandrare;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4013;bedömning svenskarnas negativa attityder mot invandrare är ett hinder;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3771;bedömning sverige blir ett bättre land att leva i;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4695;datorer och annan ny teknik går arbetet mer stimulerande;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4253;de stora medierna ger en rättvisande bild av vad som händer i politiken;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5231;de svenska storföretagen sköts effektivt;2001;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3128;den höga arbetslöshetsersättningen går att många undviker att söka jobb;1998, 2000, 2002;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4697;den som har internet behöver ingen dagstidningsprenumeration;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4014;den som har internet behöver inte ha någon dagstidningsprenumeration;1999, 2001;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3102;den svarta arbetsmarknaden är liten i sverige;1998, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4048;den svenska industrin är internationellt konkurrenskraftig;1999, 2000, 2001, 2002;4;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4698;den tekniska utvecklingen innebär att det skapas många nya jobb i sverige;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3268;den tekniska utvecklingen innebär attdet skapas många nya jobb i sverige;1998;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5838;det finns få platser i samhället där äldre och yngre människor kan mötas;2002;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4699;det finns för få kvinnor i ledningen för svenska storföretag;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4255;det har gått för långt med jämlikhet i sverige;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4256;det sv. samhället ger människor goda möjligheter att leva det liv de själva önskar;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5839;det är lätt att hitta ett arbete för den som vill;2002;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3854;en svaghet med internet är att det innehåller för få lokala annonser;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5287;följder av att invandrare integreras motsättningarna mellan invandrare och infödda svenskar kommer att minska;2001;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5288;följder av att invandrare integreras rasism och främlingsfientlighet kommer att öka;2001;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5289;följder av att invandrare integreras sverige blir ett bättre land att leva i;2001;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4792;globaliseringen av ekonomin leder till hög arbetslöshet i sverige;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4352;industriarbete är smutsigt och monotont;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5415;industrin tar ansvar för miljön;2001;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4025;industrin är mer intresserad av vinster än av de anställdas arbetssituation;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4801;inom 10 år kommer tidningar att förmedlas över internet och dagstidningar på papper att försvinna;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4359;inom en tioårsperiod kommer tidningar att förmedlas över internet och dagstidningar på papper att försvinna;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4360;internet ger både bättre och snabbare information än andra medier;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4026;internet kan aldrig ersätta känslan av att bläddra i en papperstidning eller en bok;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4027;internet kommer på sikt att ersätta post och telefon;1999, 2000, 2001;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4361;internet är i första hand ett nöje för ungdomar;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4362;internet är någonting man måste ha i sitt hem för att hänga med i utvecklingen;1999;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4802;internet är något man måste ha i hemmet för att hänga med i utvecklingen;2000;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4028;internet är ännu så länge alltför komplicerat;1999, 2001;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4029;internet är överskattat som medium för att söka information;1999, 2001;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
7957;internetpåstående - den som har internet behöver inte ha någon dagstidningsprenumeration;2005;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
7958;internetpåstående - en svaghet med tidningar på internet är att de innehåller för få lokala annonser;2005;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
7959;internetpåstående - internet är en nödvändig förutsättning för att kunna hålla sig informerad om nyheter och aktuella händelser;2005;1;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
5071;internetpåstående - nyheter på internet kan aldrig ersätta nyheter i tidningar, radio och tv, utan endast komplettera;2001, 2005;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
4615;invandringen till sverige måste öka för att industrin skall få den arbetskraft som behövs;2000, 2001, 2002;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3876;journalister vinklar ofta nyheter efter egna åsikter;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3877;journalister är i allmänhet bra på att förklara svåra politiska frågor;1999, 2000;2;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
3134;kvinnor är ofta diskriminerade på den svenska arbetsmarknaden;1998, 2000, 2002;3;Helt felaktigt påstående (0) | (1) | (2) | (3) | (4) | (5) | (6) | (7) | (8) | (9) | Helt riktigt påstående (10);11
