question_id;question_text;parent_question;item;years;num_years;response_alternatives;num_responses;should_group_with;notes
3566;stimulans till funderingar hyr och köpvideo;;;1998;1;Ej text | Praktisk användbara upplysningar;2;;
3567;stimulans till funderingar kvällstidningar;;;1998;1;Ej text | Praktisk användbara upplysningar;2;;
3568;stimulans till funderingar lokal morgontidning;;;1998;1;Ej text | Praktisk användbara upplysningar;2;;
3569;stimulans till funderingar svt1/svt2;;;1998;1;Ej text | Praktisk användbara upplysningar;2;;
3222;arbetar arbetar du i statlig tjänst;arbetar;;1998;1;Kryss | Ej kryss;2;;
3223;arbetar du i kommunal tjänst;arbetar;;1998;1;Kryss | Ej kryss;2;;
3224;arbetar du i landstingskommunal tjänst;arbetar;;1998;1;Kryss | Ej kryss;2;;
3225;arbetar du i privat tjänst;arbetar;;1998;1;Kryss | Ej kryss;2;;
3210;andra syften med it-användning;;;1998;1;Kryss | Ej kryss;2;;
3213;annat parti i något av valen;;;1998;1;Kryss | Ej kryss;2;;
3211;annat bästa parti;;;1998;1;Kryss | Ej kryss;2;;
3212;annat näst bästa parti;;;1998;1;Kryss | Ej kryss;2;;
3215;annat språk;;;1998;1;Kryss | Ej kryss;2;;
1852;synpunkter på formuläret;;;1993, 1998;2;Kryss | Ej kryss;2;;
2637;vilken eller vilka frågor eller samhällsproblem tycker du är viktigast i sverige;;;1997, 1998;2;Kryss | Ej kryss;2;;
3710;är det någon nu eller tidigare ledande person inom svensk politik som du har fått ett särskilt stort förtroende för;;;1998;1;Kryss | Ej kryss;2;;
3455;läser tidningen på annat sätt;;;1998;1;Kryss | Ej kryss;2;;
3271;din lokala morgontidning;;;1998;1;Ej text | Är mycket tillförlitlig;2;;
5438;inriktning på utbildning i huvudsak;;;2001;1;Ekonomi/handel | Estetik/design/hantverk | Hotell/restaurang/service | Humanistisk | Jordbruk/skogsbruk/miljövård | Media/journalistik/reklam | Naturvetenskap | Pedagogik | Samhällsvetenskap | Teknik/industri | Vård/omsorg | Annan;12;;
10300;huvudsaklig inriktning på utbildning;;;2009;1;Ekonomi/handel/administration | Estetisk/design/hantverk/konst | Hotell/restaurang/service/skönhetsvård | Hälso–/sjukvård | Humaniora/kultur | Jordbruk/skogsbruk/miljövård | Teknik/byggteknik/industri/transport | Media/journalistik/reklam | Naturvetenskap/matematik/data | Pedagogik | Samhällsvetenskap/juridik | Socialt arbete/omsorg/psykologi | Annan;13;;
5744;inriktning på utbildning;;;2002, 2003, 2004;3;Ekonomi/handel/administration | Estetisk/design/hantverk/konst | Hotell/restaurang/service/skönhetsvård | Hälso–/sjukvård | Humaniora/kultur | Jordbruk/skogsbruk/miljövård | Teknik/byggteknik/industri/transport | Media/journalistik/reklam | Naturvetenskap/matematik/data | Pedagogik | Samhällsvetenskap/juridik | Socialt arbete/omsorg/psykologi | Annan;13;;
8389;utbildningens inriktning;;;2006, 2007, 2008, 2010, 2011, 2012;6;Ekonomi/handel/administration | Estetisk/design/hantverk/konst | Hotell/restaurang/service/skönhetsvård | Hälsovård/sjukvård/medicin | Humaniora/kultur | Jordbruk/skogsbruk/miljövård | Teknik/byggteknik/industri/transport | Media/journalistik/reklam | Naturvetenskap/matematik/data | Pedagogik | Samhällsvetenskap/juridik | Socialt arbete/omsorg/psykologi | Annan;13;;
640;ant familjemedlemmar;;;1988, 1989, 1990;3;En person | Ötta personer;2;;
814;ren vårld vs teknik;;;1988;1;En ren värld | Teknisk utveckling;2;;
7553;uppgift för offentlig eller privat sektor - arbetslöshetsförsäkring;uppgift för offentlig eller privat sektor;;2004;1;Enbart den offentliga sektorns uppgift (1) | (2) | (3) | (4) | Enbart den privata sektorns uppgift (5) | Ingen uppfattning;6;;
7554;uppgift för offentlig eller privat sektor - grundskola;uppgift för offentlig eller privat sektor;;2004;1;Enbart den offentliga sektorns uppgift (1) | (2) | (3) | (4) | Enbart den privata sektorns uppgift (5) | Ingen uppfattning;6;;
7555;uppgift för offentlig eller privat sektor - pensioner;uppgift för offentlig eller privat sektor;;2004;1;Enbart den offentliga sektorns uppgift (1) | (2) | (3) | (4) | Enbart den privata sektorns uppgift (5) | Ingen uppfattning;6;;
7556;uppgift för offentlig eller privat sektor - sjukförsäkring;uppgift för offentlig eller privat sektor;;2004;1;Enbart den offentliga sektorns uppgift (1) | (2) | (3) | (4) | Enbart den privata sektorns uppgift (5) | Ingen uppfattning;6;;
7557;uppgift för offentlig eller privat sektor - sjukhusvård;uppgift för offentlig eller privat sektor;;2004;1;Enbart den offentliga sektorns uppgift (1) | (2) | (3) | (4) | Enbart den privata sektorns uppgift (5) | Ingen uppfattning;6;;
7558;uppgift för offentlig eller privat sektor - äldreomsorg;uppgift för offentlig eller privat sektor;;2004;1;Enbart den offentliga sektorns uppgift (1) | (2) | (3) | (4) | Enbart den privata sektorns uppgift (5) | Ingen uppfattning;6;;
118;inflädeskod;;;1986;1;Enkätsvar utan påmi | Enkätsvar efter en | Enkätsvar efter två | Enkätsvar efter tre | Enkätsvar efter sta | Kortintervju;6;;
1279;vilket är ditt civilstånd;;;1991, 1992, 1993, 1994, 1995, 1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012;19;Ensamstående | Sambo | Gift/partnerskap | Änka/änkling;4;;
646;vilket är ditt civilstånd;;;1988, 1989, 1990;3;Ensamstående | Samboende/gift;2;;
2674;vilket är ditt civilstånd;;;1997, 1998, 2009, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024;15;Ensamstående/singel | I ett förhållande | Sambo | Gift/i registrerat partnerskap | Änka/änkling;5;;
3555;skäl vid val av pari partiet har bra åsikter i de frågor som jag tycker är viktiga;skäl vid val av;;1998;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
4478;skäl vid val av pari partiet har bra åsikter i viktiga frågor;skäl vid val av;;1999;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3098;skäl vid val av pari partiet har en bra ideologi;skäl vid val av;;1998, 1999;2;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3099;skäl vid val av pari partiet har en bra partiledare;skäl vid val av;;1998, 1999;2;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
4479;skäl vid val av pari partiet har kompetenta personer;skäl vid val av;;1999;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3556;skäl vid val av pari partiet har kompetenta personer som kan sköta landets politik;skäl vid val av;;1998;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
4480;skäl vid val av pari partiet var det minst dåliga;skäl vid val av;;1999;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3557;skäl vid val av pari partiet var det minst dåliga av de alternativ som fanns;skäl vid val av;;1998;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3558;skäl vid val av pari röstning eller ej;skäl vid val av;;1998;1;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3100;skäl vid val av parti jag brukar alltid rösta på samma parti;skäl vid val av;;1998, 1999;2;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
3101;skäl vid val av parti åsikter framförda i radio, tv och tidningar;skäl vid val av;;1998, 1999;2;Ett av de absolut viktigaste skälen | Ganska viktigt skäl | Inte skärskilt viktigt skäl | Inte alls viktigt skäl;4;;
1591;bästa kanal beträffande - barnprogram;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
2397;bästa kanal beträffande - dokumentärer;;;1996;1;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1811;bästa kanal beträffande - kulturprogram/magasin;;;1993, 1994, 1995, 1996;4;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1593;bästa kanal beträffande - långfilmer;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1592;bästa kanal beträffande - lättare underhållning;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1594;bästa kanal beträffande - naturprogram;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1595;bästa kanal beträffande - nyheter;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1596;bästa kanal beträffande - populärmusik;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1597;bästa kanal beträffande - samhällsprogram/magasin;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1598;bästa kanal beträffande - sport;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1599;bästa kanal beträffande - teater, opera, konsert;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1600;bästa kanal beträffande - tv-serier;;;1992, 1993, 1994, 1995, 1996;5;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
1812;bästa kanal beträffande - ungdomsprogram;;;1993, 1994, 1995, 1996;4;Ettan | Tvåan | TV3 | TV4 | Annan TV–kanal | Ingen uppfattning;6;;
9010;annan tillgång till morgontidning (scannat svar);;;2007;1;;1;;
7724;annan tillgång till tidningen, scannad förekomst av svar;;;2005;1;;1;;
9012;annat skäl för att inte prenumerera;;;2007;1;;1;;
7789;bibliotekets internettjänster - annat, scannad förekomst av svar;;;2005;1;;1;;
8008;naetvana, scannad förekomst av svar;;;2005;1;;1;;
8195;tv-serier/program följda regelbundet, scannad förekomst av svar;;;2005;1;;1;;
9418;utbildning - annan (scannat);;;2007;1;;1;;
8197;utbildning - annan, scannad förekomst av svar;;;2005;1;;1;;
6556;itsyfte, scannad förekomst av svar;;;2003;1;;1;;
17498;bekymrad över hur värmeböljor bekymrad över hur värmeböljor påverkar… dig personligen;bekymrad över hur värmeböljor;;2024;1;Extremt bekymrad | Väldigt bekymrad | Ganska bekymrad | Lite bekymrad | Inte alls bekymrad;5;;
17499;bekymrad över hur värmeböljor påverkar… någon i din ålder;bekymrad över hur värmeböljor;;2024;1;Extremt bekymrad | Väldigt bekymrad | Ganska bekymrad | Lite bekymrad | Inte alls bekymrad;5;;
17500;bekymrad över hur värmeböljor påverkar… någon som är yngre än dig;bekymrad över hur värmeböljor;;2024;1;Extremt bekymrad | Väldigt bekymrad | Ganska bekymrad | Lite bekymrad | Inte alls bekymrad;5;;
17501;bekymrad över hur värmeböljor påverkar… någon som är äldre än dig;bekymrad över hur värmeböljor;;2024;1;Extremt bekymrad | Väldigt bekymrad | Ganska bekymrad | Lite bekymrad | Inte alls bekymrad;5;;
17502;bekymrad över hur värmeböljor påverkar… samhället i stort;bekymrad över hur värmeböljor;;2024;1;Extremt bekymrad | Väldigt bekymrad | Ganska bekymrad | Lite bekymrad | Inte alls bekymrad;5;;
17247;hur intresserad är du i allmänhet av följande? brädspel/rollspel/sällskapsspel;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17248;hur intresserad är du i allmänhet av följande? dans;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17249;hur intresserad är du i allmänhet av följande? dator/-mobil-/tv-spel;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17250;hur intresserad är du i allmänhet av följande? film;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17251;hur intresserad är du i allmänhet av följande? handarbete;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17252;hur intresserad är du i allmänhet av följande? konst;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17253;hur intresserad är du i allmänhet av följande? kulturarv/historia;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17254;hur intresserad är du i allmänhet av följande? läsning;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17255;hur intresserad är du i allmänhet av följande? musik;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17256;hur intresserad är du i allmänhet av följande? skriva;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17257;hur intresserad är du i allmänhet av följande? teater/föreställningar;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17258;hur intresserad är du i allmänhet av följande? teckna/måla;hur intresserad är du i allmänhet av följande;;2023;1;Extremt intresserad | Mycket intresserad | Ganska intresserad | Inte särskilt intresserad | Inte alls intresserad;5;;
17588;hur säker är du på din förmåga att förbereda dig inför en samhällskris;;;2024;1;Extremt säker | Mycket säker | Ganska säker | Inte särskilt säker | Inte alls säker;5;;
17589;hur troligt vända dig till vid en stor samhällskris? familj/vänner;hur troligt vända dig till vid en stor samhällskris;;2024;1;Extremt troligt | Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;5;;
17590;hur troligt vända dig till vid en stor samhällskris? frivilligorganisationer/religiösa samfund;hur troligt vända dig till vid en stor samhällskris;;2024;1;Extremt troligt | Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;5;;
17591;hur troligt vända dig till vid en stor samhällskris? grannar;hur troligt vända dig till vid en stor samhällskris;;2024;1;Extremt troligt | Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;5;;
17592;hur troligt vända dig till vid en stor samhällskris? myndigheter;hur troligt vända dig till vid en stor samhällskris;;2024;1;Extremt troligt | Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;5;;
17753;villig att lägga ner närmaste grundskola? om beslutet fattats av politikerna i din kommun;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17754;villig att lägga ner närmaste grundskola? om beslutet fattats av riksdagen;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17755;villig att lägga ner närmaste grundskola? om beslutet fattats efter en medborgardialog;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17756;villig att lägga ner närmaste grundskola? om beslutet rekommenderats av ekonomiska experter;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17757;villig att lägga ner närmaste grundskola? om besparingarna går att skatten kan sänkas;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17758;villig att lägga ner närmaste grundskola? om elever för välfungerande skolskjuts till andra skolor;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17759;villig att lägga ner närmaste grundskola? om lärarna står bakom beslutet;villig att lägga ner närmaste grundskola;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17760;villig att lägga ner närmaste sjukhus? om beslutet fattats av politikerna i din region;villig att lägga ner närmaste sjukhus;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17761;villig att lägga ner närmaste sjukhus? om beslutet fattats av riksdagen;villig att lägga ner närmaste sjukhus;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17762;villig att lägga ner närmaste sjukhus? om beslutet fattats efter en medborgardialog;villig att lägga ner närmaste sjukhus;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17763;villig att lägga ner närmaste sjukhus? om beslutet rekommenderats av ekonomiska experter;villig att lägga ner närmaste sjukhus;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17764;villig att lägga ner närmaste sjukhus? om besparingarna går att skatten kan sänkas;villig att lägga ner närmaste sjukhus;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
17765;villig att lägga ner närmaste sjukhus? om patienter för subventionerade resor till andra sjukhus;villig att lägga ner närmaste sjukhus;;2024;1;Extremt villig | Mycket villig | Ganska villig | Inte särskilt villig | Inte alls villig;5;;
